track_id,song_name,artist_name,album_movie_name,mood_label,language
6jeaFlrVSnJGhhLNL3BeXU,Ek Purono Masjide,Nachiketa Chakraborty,Zulfiqar,relax,bengali
5WzXeRzyAJpWBYf1sTVczw,Koto Kotha Bola Holo Na Priyo,Abhishek Das,Koto Kotha Bola Holo Na Priyo,relax,bengali
5OO2O5afMsgNKiJFCOXlxC,Bhalobashar Morshum (Female Version),Shreya Ghoshal,X=PREM,relax,bengali
2wMp1Z9Ipuxd9xhwDehWE0,Class Room,Anupam Roy,Cholo Paltai,relax,bengali
6Y5Tp7gC6QB8i83iSRpWLf,Asomoyee Brishti,Mekhla Dasgupta,Asomoyee Brishti,relax,bengali
5uSACcqwz7Pp6E93zLhOEE,Bethar Shohor,Ishan Mitra,Bethar Shohor,relax,bengali
7oRPzht6scgYuSo6OKJByT,Take Bole Diyo,Pijush Das,Take Bole Diyo,relax,bengali
1jjWxrJ45TZN8sPIf954Nw,O Mon Pakhi,Shreya Ghoshal,Mon Je Kore Uru Uru,relax,bengali
4F1cYdULPfSOFtzITZH3Z7,Shudhu Tomari Jonyo Theme,Arijit Singh,Shudhu Tomari Jonyo,relax,bengali
3VWO2lYSvNYxGXiJsV7JDH,Tumi Aashe Paashe,Monali Thakur,Parbona Ami Charte Toke,relax,bengali
4IOMZEft8O9bqjBGdpmxON,Parbona Ami Charte Toke Theme,Arijit Singh,Parbona Ami Charte Toke,relax,bengali
1GNIN1uKgwhPB8WoDIxQsR,Bojhena Shey Bojhena - Male,Arijit Singh,Bojhena Shey Bojhena,relax,bengali
6oARlKW177BrmouSR9AW6d,Tumi Jake Bhalobaso - Female Version,Iman Chakraborty,Praktan,relax,bengali
3Atqag0uadVqCxRZrEdy1J,Egiye De,Arijit Singh,Shudhu Tomari Jonyo,relax,bengali
4XduyLgaLYZLyO3u4pPHu8,Bhalobeshe Kono Bhool,Arindom,Bindaas,relax,bengali
73hHIcKLcO83ylgOqm2SMD,Ei Bhalo Ei Kharap,Monali Thakur,Golpo Holeo Shotti,relax,bengali
6cZER0XaxSRdwBxebDINsk,Mon Majhi Re,Arijit Singh,Boss,relax,bengali
0nVJkJuYK5rz3bOzKoq2gf,Awaara Dil,Vicky A Khan,Ki Kore Toke Bolbo,relax,bengali
2OI5lD1Ae4gyrRrKxtThiT,Tor Motoi,Jeet Gannguli,Ki Kore Toke Bolbo,relax,bengali
5i3dRodqZNOuEjsyMOsG7a,Ki Kore Bolbo Tomaye Version 2,Palak Muchhal,Ki Kore Toke Bolbo,relax,bengali
17lpiU6RCXufRMGA7oB7bB,Khunjechi Tokey Raat Berate,Jeet Gannguli,Josh,relax,bengali
6rvA26sz1GwfxdC2F4A3jP,Aami Sudhu Cheyechi Tomay,Mohammed Irfan,Ami Sudhu Cheyechi Tomay,relax,bengali
0EYmCiT1y1QNkdrDeKYOUF,Du Jone Title,Jeet,Dujone,relax,bengali
564GcdrnKaaHqmEBMYmXBp,Prem Aamar,Kunal Ganjawala,Prem Aamar,relax,bengali
722iTdG4jgcueIWZjpwVr8,Jao Pakhi,Shreya Ghoshal,Antaheen,relax,bengali
1AIQwmKgKODDj1ZxUbs09p,Ami Je Ke Tomar,Armaan Malik,Ami Je Ke Tomar,relax,bengali
32zkf37ySTtAepQ2UK846d,Rimjhim A Dharate,Shaan,Premer Kahini,relax,bengali
75457bNvh0tqrqYKoHO9Ds,Tui Amar Hero,Mika Singh,Rangbaaz,relax,bengali
3ohyD2kOK8JyCccu4qwCPn,Love You Soniyo,Benny Dayal,Rangbaaz,relax,bengali
2kv4TQL07i2WwOjil9D2Hw,Ki Kore Bolbo,Arijit Singh,Rangbaaz,relax,bengali
7CjZplflmCPTdwNTmDQh1G,Bol Na Aar,Shaan,Dui Prithibi,relax,bengali
31544cI3bJ3DFr0VHINZIJ,Its Only Pyaar,Kunal Ganjawala,Dui Prithibi,relax,bengali
53bpqslapTsKSjcjL3OEwn,O La La (Female Version),June Banerjee,Chirodini Tumi Je Amar,relax,bengali
6p0J8M19G7xrMJZILHCv5l,Mon Bojhe Naa,Arijit Singh,Chirodini Tumi Je Amar 2,relax,bengali
4F4X48FnkxSsGlexOjxhFE,Sharata Din,Arijit Singh,Yoddha,relax,bengali
2gmTqVAkqmRHnCIO2Oz14I,100% Love,Monali Thakur,100% Love,relax,bengali
0prgox2AWajXnBrae8E7Ks,Ek Mutho Swapno,Jeet Gannguli,100% Love,relax,bengali
6vm47uEEvgcLQQ5b3ijPc2,Main Awara,Prasenjit Mallick,Awara,relax,bengali
7wsoJTu3NoTCvVQAhYCFSd,Phool Koli,Prasenjit Mallick,Awara,relax,bengali
0CpwfndwFBqBL3jFBUHQi1,Porle Mone,Jeet Gannguli,Awara,relax,bengali
58NQZ0OiRPc07TDvNOqohx,Moner Radio,Shilpa Rao,Awara,relax,bengali
05HYirKQxXh3d1Kge5ZStB,Aami Tomar Kache,Arijit Singh,Yoddha,relax,bengali
1TIsPBUE8isRskwra8sYXd,Ke Tui Bol,Arijit Singh,Herogiri,relax,bengali
5iKQhtMhSb3Ewm3s3dthmJ,Aaj Amaye,Jeet Gannguli,Power,relax,bengali
2kePjVGp5ige4W7lRcgby0,Sedin Dekha Hoyechilo,Kunal Ganjawala,Sedin Dekha Hoyechilo,relax,bengali
6fAwn8KDNZkT3LOKeO4Q9e,Mon Hariye Beghorey,Mohit Chauhan,Sedin Dekha Hoyechilo,relax,bengali
4JQpj5nNlaE5Cl0qBksaYo,Hentechi Swapner Hath Dhore,June Banerjee,Sedin Dekha Hoyechilo,relax,bengali
3qm51BFNjIEEkMRzFMmHud,O My Love,Kunal Ganjawala,Amanush,relax,bengali
690MJInFKM2jFAJ5RzKvkM,O Piya Re Piya,Arijit Singh,Majnu,relax,bengali
5c9LZeJtRhRR7hT60tH95T,Bojhabo Ki Kore,Arijit Singh,Haripada Bandwala,relax,bengali
6By4bYa5IlbtYJQE1aLKSE,Jane Mon,Prasen,Paglu,relax,bengali
32ZdbX1FRRPu7cqcq9hMNz,Mon Bebagi,Kunal Ganjawala,Paglu,relax,bengali
4XWpnl2GLvEBp16VaeGrbt,Prem Ki Bujhini,Zubeen Garg,Paglu,relax,bengali
1stBh7GhK5QHuAW3YreZI5,Paglu,Mika Singh,Paglu,relax,bengali
5rrssUAyCDb9bhfLuo1PHB,Swapno Nil,Jeet Gannguli,Poran Jaye Joliya Re,relax,bengali
0TbDIWgKMnOVopxOF9AGpC,Mon Jane,June Banerjee,Poran Jaye Joliya Re,relax,bengali
4zHPNTzA0Ey7AL3LODEu56,Chokher Jole,Zubeen Garg,Poran Jaye Joliya Re,relax,bengali
5JTwi8bS60MgnTMnf0AiAA,Poran Jaye Joliya Re,Jeet Gannguli,Poran Jaye Joliya Re,relax,bengali
7KqZmrAstKqA7JOwRgZer2,Emotional Saiyaan,Arijit Singh,Shudhu Tomari Jonyo,relax,bengali
0BLzfCaqfEqNLg981Wjue0,Ekta Premer Gaan Likhechi,Prasen,Paglu 2,relax,bengali
1mz8eJW944L1ushfoV194r,Khuda Jaane,Zubeen Garg,Paglu 2,relax,bengali
5GRlnmRehOVIlsNj0RSWnx,Love U Love U O My Paglu,Mika Singh,Paglu 2,relax,bengali
4V5vVdY6mGooYgEW1zCM6W,Mon Khali Khali Tui Tui Kore,Zubeen Garg,Paglu 2,relax,bengali
6t0Ug2sEi34eLdzLJRJUOC,Ghoom Ghoom Oi Chokhe,Shreya Ghoshal,Romeo,relax,bengali
7zezy7YQUPFMx2KB4lz5hc,Dekhechi Tomake Srabone,Shaan,Challenge,relax,bengali
5avTTPtFExLc1NjIdkn7qW,Swapno Jeno Pelo Bhasha,Kunal Ganjawala,Saat Paake Bandha,relax,bengali
0EAhK5UNhbWTYkY3uX6qyf,Balo Na Tumi Aamar,Gautam Sushmit,Balo Na Tumi Aamar,relax,bengali
1q1ePBG02rge7L8B3QhIJv,Chokhe Chokhe Eto Kotha,Shaan,Mon Mane Na,relax,bengali
3FCrtEr7fLnnML5JynGl73,Mon Mane Na,Zubeen Garg,Mon Mane Na,relax,bengali
7G3T16i3IkRbKtuazTJbat,Pyaar Ka Bukhaar,Jeet Gannguli,Challenge 2,relax,bengali
24avNuYXnDIT2UrmnS6iI5,Besh Korechi Prem Korechi,Shaan,Besh Korechi Prem Korechi,relax,bengali
3JRq6LUoSprpvLAO0cbClq,Oi Tor Mayabi Chokh,Shreya Ghoshal,Besh Korechi Prem Korechi,relax,bengali
4NoJBBfFsw1yNrNNzNql0d,Tor Ek Kothaye,Arijit Singh,Besh Korechi Prem Korechi,relax,bengali
6EqlVG7e4DWJPjaNOksVL3,I Love You Theme,Shaan,I Love You,relax,bengali
2lNC2ISOfKgvHiwp1T9sAh,Parbona,Arijit Singh,Borbaad,relax,bengali
4SJdgkwgHncUpBcv7WvQul,Saiyaan,Sonu Nigam,Abhimaan,relax,bengali
0dp0sHn2CdXT7Y8PiJOGhG,Mahi ve,Kunal Ganjawala,Challenge,relax,bengali
5sIrmeY44q2EAxQYBzmPoV,Jhinkunakur Na,Rana Mazumder,Boss,relax,bengali
4cmePsH92zxzbIUMx1oOqM,E Ki Prem - Male,Rishi Chanda,Bengali Babu English Mem,relax,bengali
6TsXXVlezXHXVnP0FEg7pM,Ore Mon Udashi,Arijit Singh,Bengali Babu English Mem,relax,bengali
1b9xg0hqNWBZ2Q3HuMbVR0,Hawa Ra Chupi Chupi,Shaan,Bengali Babu English Mem,relax,bengali
0gD6oAVbE4JnzgRn0xlvJV,Janeman,Benny Dayal,Herogiri,relax,bengali
27XZYgziiWoRAsBTOKLIkj,Deewana,Prasenjit Mallick,Deewana,relax,bengali
5kX4rO42YEU4JQLeDRmEaQ,Bum Chiki,Nakash Aziz,Game - He Plays To Win,relax,bengali
3N8DY0E5BNmecv9w5pnwSn,Uru Uru Swapne Ek Rajkonye,Kunal Ganjawala,Prem Aamar,relax,bengali
4xK9WSWz7KlPENP7E10Ey0,Bhalobasa Haat Baralo,Shaan,I Love You,relax,bengali
4rspE3C8ohAZ9oTRBo9zyF,O Bondhu Tumi Sunte Ki Pao (Male Version),Manu,Sathi,relax,bengali
7hw5emyQEm3djrNuDUdHHu,Baro Eka Eka Lagey Aamar,Gautam Sushmit,Saat Paake Bandha,relax,bengali
7kXMWBxkQGJUEvGaJaDSXF,Saajna,Prashmita Paul,Bojhena Se Bojhena,relax,bengali
002dPS7Ql3DGBoHEcoGGrv,Prithibi Onek Boro,Monali Thakur,Love,relax,bengali
22fMUAfkD4qMPXzAoh6tXt,Jhiri Jhiri,June Banerjee,Chirodini Tumi Je Amar,relax,bengali
6SIklD3b5GzgWUPZkwtJ5r,Batashey Gungun,Jeet Gannguli,Chirodini Tumi Je Amar,relax,bengali
13htwvGmPZLicFWtJJXqn7,Chupi Chupi Bhalobasha,Shaan,Mon Mane Na,relax,bengali
0dNVDlHjA2fjn0yjTEamKa,Ore Manwa Re,Arijit Singh,Game - He Plays To Win,relax,bengali
7wn8hTR0dPwRsYfDKZ54bi,Mon Toke Dilam,Zubeen Garg,Romeo,relax,bengali
17zVRQ1KzClnS2lb5kg19v,Calling Bell,Nakkas Aziz,Ami Sudhu Cheyechi Tomay,relax,bengali
0xAMPMi0dEWFX86A57QqeK,Piya Rey Piya Rey,Zubeen Garg,Chirodini Tumi Je Amar,relax,bengali
0tfZjY78szOvZOhn0BeHV7,Ekta Kotha Bolbo,Babul Supriyo,I Love You,relax,bengali
3n0ZON8f2J5Qghe30wioxy,Monta Kore Uru Uru,Jeet Gannguli,Amanush,relax,bengali
3ql4mx2b0nVGVWu0UVD222,Police Chorer Preme Porechhe,Jeet Gannguli,Challenge 2,relax,bengali
76Zh4KTrLcXUniOQkOIU1Y,Re Mann | Coke Studio Bharat,Shreya Ghoshal,Re Mann | Coke Studio Bharat,relax,bengali
7EBQfa0tRXuH5DccPDgq6R,Shamma Jalti Rahi,Deepak Pandit,Humnasheen,relax,bengali
1pmExSg00I43SObqeokuM7,Daata Tu,Vishal-Shekhar,Tiger Zinda Hai,relax,bengali
1sWeSgM2EifKaQDS6Xno1d,"Lori - From ""Aachari Baa""",Shreya Ghoshal,Aachari Baa,relax,bengali
0GIlg6ynNPGJeJu0Z4MyMa,Ujaan,Salim–Sulaiman,Bhoomi 2024,relax,bengali
6fjFcOwB1vJTr1NwCEQ2jH,Tum Bin,Shreya Ghoshal,Sanam Re,relax,bengali
75cfXhXlGKZJW1Ew3Mvyml,"Tu Jo Hai - Female Version - From ""Kadak Singh""",Shreya Ghoshal,Kadak Singh,relax,bengali
3BPckr3N2JP5gJogeKhA5w,Jaan Da (Rab Ki Dua),Shreya Ghoshal,Tejas,relax,bengali
42dZd3dniuw9nXUbCo5cn6,Darmiyaan (Reprise),Shreya Ghoshal,Jodi Breakers,relax,bengali
2Js6e3pknbn272mO5IXun1,Duur Hue,Ram Sampath,Tribhuvan Mishra CA Topper - Vol. 2 (Soundtrack from the Netflix Series),relax,bengali
6m32fMbC3lCBkOaFXVClo7,"Nouka Doobi - From ""Lost""",Swanand Kirkire,Lost,relax,bengali
2dMISvMyoVwpvKkzTp2eKN,Kismat Se (feat. Shreya Ghoshal),A.R. Rahman,Raunaq,relax,bengali
6z3qvRAheV5PLMZ6g87tFK,Pyaar...Ek Tarfaa (feat. Jasmin Bhasin),Amaal Mallik,Pyaar...Ek Tarfaa (feat. Jasmin Bhasin),relax,bengali
40J6OXnrmEwR8O2LKKVeqB,"Dil (Shreya’s Version) [From ""Ek Villain Returns""]",Kaushik-Guddu,"Dil (Shreya’s Version) [From ""Ek Villain Returns""]",relax,bengali
0p6EBfZBGEXA02dRMsYKP9,Kabhi Jo Baadal Barse (Female Version),Shreya Ghoshal,Jackpot,relax,bengali
2sgCSAWe87yvOlBMMtLitG,Chal Tera Shukriya,Jeet Gannguli,Sadak 2,relax,bengali
6m66HQYilaDEWv1JXBNTAe,Jab Tum Hote Ho,Shreya Ghoshal,Rustom,relax,bengali
3DaKn7O9piom1Fi4GPvADo,Intezaar Title,Shreya Ghoshal,Tera Intezaar,relax,bengali
3lUzcSOKOcXeStaNwjAsWV,Itna Pyaar Karo,Shreya Ghoshal,The Body,relax,bengali
25Xv0IbOTd8kh2A22CzSN1,Chal Wahin Chalein,Shreya Ghoshal,Saina,relax,bengali
3RorJ5DnxrT70LuRfhLn3t,Tere Hawale (Arijit - Shreya Duet),Pritam,Laal Singh Chaddha (Extended Album),relax,bengali
7xXhb2WxLJ0zIiEyxFVz31,Soona Man Ka Aangan,Sonu Nigam,Parineeta,relax,bengali
5h4HUJcttHP0EuMLLdfXyO,Thodi Der,Farhan Saeed,Half Girlfriend,relax,bengali
4zZdpeVGyMzATJzuS626XU,Dheeme Dheeme,Shreya Ghoshal,Laapataa Ladies,relax,bengali
00m1uj4imLIHSJp343CwrS,Tujhe Bhi Chand,Shreya Ghoshal,Sukoon,relax,bengali
2OdtoXSxz5Kgw3bLhm0gjA,Qaraar,Shreya Ghoshal,Sukoon,relax,bengali
0Pu5Ed4dRHcryM65r0pMV0,Ta Ra Ra Ra Rum Tararumpum,Vishal-Shekhar,Ta Ra Rum Pum,relax,bengali
1SYB6OnPjW7Yf0a7l77otC,Mujhe Chod Ke Female,Shreya Ghoshal,Dam 999,relax,bengali
2kRzgmBlmhvFvCEgMHltWz,Sunn Raha Hai (Female Version),Shreya Ghoshal,Aashiqui 2,relax,bengali
7Be21JS7NSkkPWsmkhopGp,Don't Say Alvida (Sad),Shreya Ghoshal,Main Aurr Mrs Khanna,relax,bengali
5RdZsV4TuWBCmigRvlWHGv,Suna Suna,Shreya Ghoshal,Krishna Cottage,relax,bengali
5pdlxHg7rN1Fwu7s5FBz5b,Zihaal e Miskin - Acoustic Version,Javed-Mohsin,Zihaal e Miskin (Acoustic Version),relax,bengali
3I1XWTQdOghM9dt30DmNFF,Tere Bina,Shreya Ghoshal,Tere Bina - Single,relax,bengali
1mYcukuz7uow0wc7DmPXHU,Rozana,Shreya Ghoshal,Naam Shabana,relax,bengali
0FDlo7Rz1GQXjYz3y0UxPb,Kashmir,Manan Bhardwaj,ANIMAL,relax,bengali
1f9u5CXG8FRfVV0Q6CKcFF,Jee Bhar Ke Tum…,Shreya Ghoshal,Jee Bhar Ke Tum…,relax,bengali
5SFWdSgtyyf7adAsJhSJ7h,Naina Re,Himesh Reshammiya,Dangerous Ishhq,relax,bengali
31TxQlV1owDhlyFiJvMfuW,Khwahishein,Salim–Sulaiman,Heroine,relax,bengali
17KQ5GUKMfsBpmp4g4SaPR,Tera Woh Pyar,Shreya Ghoshal,Ru-Ba-Ru,relax,bengali
790gTrgcqzWxphrSjbOaKD,Jiya Bekaraar,Shreya Ghoshal,Jiya Bekaraar,relax,bengali
1eaVKVehEJcliM2MsSOYlA,Salaam Aaya,Roop Kumar Rathod,Veer,relax,bengali
1TTGaSAUsBy3BzPgQSs6Et,Saans Reprise,A.R. Rahman,Jab Tak Hai Jaan,relax,bengali
2XlrUrbMQnveIQUIJsVi5G,Thode Badmash,Sanjay Leela Bhansali,Saawariya,relax,bengali
6OGwQV3HEFTXuGH3ZRmTh4,Ankaha,Salim–Sulaiman,Main Atal Hoon,relax,bengali
2HBufHdC5VMeexbG4hteRG,Gaaye Jaa - Female,Ajay-Atul,Brothers,relax,bengali
51DEaelXeJJ6cFFYbX8Hal,Zihaal e Miskin,Javed-Mohsin,Zihaal e Miskin,relax,bengali
7tCa3iZ9GM7I3pe8pSzIB8,Hume Tumse Pyaar Kitna - Thumri Version,Shreya Ghoshal,Hume Tumse Pyaar Kitna - Hume Tumse Pyaar Kitna - Thumri Version,relax,bengali
6fuZ8TQ5TLKjIAEH5PeEW0,Tu,Shreya Ghoshal,Bobby Jasoos,relax,bengali
01qxM59ee0w6aUxEY6nzot,Tu (Reprise),Shreya Ghoshal,Bobby Jasoos,relax,bengali
4SrVkrpAyykhbVnATbfvPV,Dhadak - Title Track,Ajay Gogavale,Dhadak,relax,bengali
5kWMV8yuPP6zSdz4MZhjVh,Leja Leja,Sultan Khan,Ustad And The Divas,relax,bengali
1i1BiOOniLNMcKxr464YFV,Rang Diya Dil (Sad Version),Shreya Ghoshal,Dulha Mil Gaya,relax,bengali
1BIhaVQCbMqFkvzWXdTaqy,Judaiyaan,Darshan Raval,Judaiyaan,relax,bengali
2Kv1i9sNMpvR97H5NKMdef,Ratti Ratti Reza Reza,Justin Prabhakaran,Meenakshi Sundareshwar,relax,bengali
1fx9ZS7kBnG60XB3kTOL5f,Hanjuaan,Tony Kakkar,Tuesdays & Fridays,relax,bengali
2jzshbCwfE6aM9uhWQ2NjB,Uff,Shreya Ghoshal,Uff,relax,bengali
53DXM0bHfB7xkqJZYlksuh,Kaise Mujhe,Benny Dayal,Ghajini,relax,bengali
4Q6jpXGTkoRfwBXd3kjfBc,Tum Kya Mile - Ending Sequence,Shreya Ghoshal,Rocky Aur Rani Kii Prem Kahaani,relax,bengali
7qSWxb2Mw71IT5NjCdm1qz,Ore Mon,Shreya Ghoshal,7 Kadam,relax,bengali
1MCY6yioDX9wWYq2vOcdtt,"Keno Je Tomakey (""Bismillah"")",Shreya Ghoshal,Bismillah,relax,bengali
2V9XIToj0TuQ9OLwxarKaO,Tomake Chuye Dilam - Female Version,Shreya Ghoshal,Bastushaap,relax,bengali
5yP9tGI8nhGKn566bwCDJk,Toka Dile Bhenge Jabe,Joy Sarkar,Manobjomin,relax,bengali
01YOPC8qnXSgpJzCQ2s5eD,Baishnob Sei Jon,Shreya Ghoshal,Gotro,relax,bengali
4WzbzigbENfSYF3cVJAT1B,Suna Hai - Female Version,Rashmi Virag,Sanak,relax,bengali
5TsMPoA0wHqbnEkhPCrMVx,Albeliya,Shreya Ghoshal,Desi Kattey,relax,bengali
62RXe5I6L7n32fUMd8Puvo,Yeh Aaina,Shreya Ghoshal,Kabir Singh,relax,bengali
6TMfIoPi0DdkxRxpARTnUv,Pal Pal Har Pal,Sonu Nigam,Lage Raho Munna Bhai,relax,bengali
25zwp2av5dhuTfF8dqDGUV,Pal - Female,Javed-Mohsin,Jalebi,relax,bengali
3F5PXirySr1SjFZWOcSUbS,Tere Bin,Sonu Nigam,Wazir,relax,bengali
7mhenZuQ5FoBoV6fzHvB5j,O Yaarum,Shreya Ghoshal,Savi,relax,bengali
3tuhLMBfVZUUdONZ5y07cV,Jao Pakhi - Lofi,Shreya Ghoshal,Bangla Romantic Lofi Hits,relax,bengali
6oEfERRKaPlIHpK8rFODjo,Ek Mulaqaat,Javed-Mohsin,Ek Mulaqaat,relax,bengali
1UrVeNKlZD1Ib6v8rhEtEk,"Zaroorat Se Zyada - Female Version - From ""Vedaa""",Amaal Mallik,Vedaa,relax,bengali
7LIJzqvqNNRnd5M2LfrhYt,Ek Anjhla Jyotsna,Shreya Ghoshal,Kurban,relax,bengali
71TjagEJ0ZKwOdSZcF0bnb,Kaise Jiyein,Shreya Ghoshal,Kaise Jiyein,relax,bengali
3kRDBKtlD7Ar2qI3s4ydp5,Mohabbat Karne Wale Kam Na Honge ( Live Version ),Shreya Ghoshal,Mohabbat Karne Wale Kam Na Honge ( Live Version ),relax,bengali
5EHIx3JuZg2ts6MZdruSwP,Gumsum,Shreya Ghoshal,Phhir,relax,bengali
5zUcrr53g5ZaqQQQVbZPWT,Yeh Dil Jo Pyaar Ka,Deepak Pandit,Humnasheen,relax,bengali
780QYZ3CkMDVEiycQx7PYL,Tum Hi Ho-Rehnuma,Shreya Ghoshal,T-Series Mixtape Season 2,relax,bengali
0cAb0PctBFjy3qkqwmNuDX,Teri Talash,Deepak Pandit,Humnasheen,relax,bengali
46wPnU9FUjYEm8vYLujq4i,Abhi Abhi,KK,Jism 2,relax,bengali
7liMVbMViY1kNsPNoOBi31,Naam Likh Kar,Deepak Pandit,Humnasheen,relax,bengali
6sYox3GQGJg6zcQVDU9XqD,Kasto Mazza,Sonu Nigam,Best Of Shreya Ghoshal,relax,bengali
1YSvzyAbm380tyK3WT2aa5,Yeh Aasman,Shreya Ghoshal,Humnasheen,relax,bengali
7hGdM3OIeErZ7iaxeD4Jy4,Aashona,Arijit Singh,Borbaad,relax,bengali
6FJpKfwdiOwZokGAZzAfkA,Tumi Aashe Paashe,Nakash Aziz,Parbona Ami Charte Toke,relax,bengali
1ePXRBCB9S0GPildRG3il3,Mon Bojhena,Arijit Singh,Chirodini Tumi Je Amar 2,relax,bengali
08JVMAVK3fYNhVKgAiw83G,Tomake Chai Title Track,Arijit Singh,Tomake Chai,relax,bengali
0JZcsm8isRWWkuUintR326,Jodi Bolo,Arijit Singh,One,relax,bengali
34XVNH2HVO4SYowtmxLqrv,Hoye Jetey Paari,Arijit Singh,Fidaa,relax,bengali
4c0oJWT50Bh5cvzvgLu28b,Na Re Na,Arijit Singh,Bojhena Se Bojhena,relax,bengali
6UKui9Z8rP2IXqT64h9Nef,Tomar Dyakha Naai,Arijit Singh,Bolo Dugga Maiki,relax,bengali
6WDF8puA8XtLiaPbNOQuI2,Eshe Gechi Kachakachi,Arijit Singh,Ami Je Ke Tomar,relax,bengali
7LjLcG0QQWzXrabNfTb6pC,Eeche Joto,Arijit Singh,Boss,relax,bengali
7vTgjzH5IPaMsi8cvNd8cD,Bojhena Shey Bojhena (Male),Arijit Singh,Bojhena Se Bojhena,relax,bengali
10WAmYwweFVVvfZhi7Se8d,Keu Jaane Naa,Arijit Singh,Raavan,relax,bengali
5ANH9kjqJTHt7lpz2INaJx,Piya Bina,Arijit Singh,Golpo Holeo Sotti,relax,bengali
1J9f1ooloQme6G8vhgKibt,Mere Dholna (Arijit Version),Pritam,Bhool Bhulaiyaa 2,relax,bengali
1m9gA7ZtKYR6jOkZeZYGAO,It's Only Pyaar,Kunal Ganjawala,Dui Prithibi,relax,bengali
6f3LWmaU5XTgOA9Nb4SJPe,Tumi Ashbe Bole,Nachiketa Chakraborty,The Essential Nachiketa,relax,bengali
3twcMeuK3k5H5yTFZOH5I0,Keno Aaj Kal,Nachiketa Chakraborty,Josh,relax,bengali
365uCPyt1CwjtnmT5D1hh1,Dekhechi Rupsagore,Anirban Sikdar,Dekhechi Rupsagore,relax,bengali
3qRyAzzzvWr3o3up4St8Zq,Mayabono Biharini,Sushmita Sarker,Mayabono Biharini,relax,bengali
2FfgDLrH2ryEpQlHQsftlY,Ekhon Onek Raat,Anupam Roy,Hemlock Society,relax,bengali
6tgpiYYPHmTVDTNbsjGFMJ,Benche Thakar Gaan,Rupam Islam,Autograph,relax,bengali
6h6te6UqxZDHmNoXR9etJw,Hoyto Tomari Janya,Manna Dey,Manna Dey - Power Player,relax,bengali
6mPH1g61AODFsnvellUBqP,Ami Cheye Cheye Dekhi,Shyamal Mitra,Deya Neya,relax,bengali
0xd5Eo0jnsoanb7eRPbosf,Ki Name Deke Bolbo Tomake,Shyamal Mitra,Shyamal Mitra - Step Out Hits,relax,bengali
7MDwxOvy8omHHqRBch9T3H,Je Kawta Din (Reprise),Anupam Roy,Dwitiyo Purush,relax,bengali
4mc1UUuP3Qki8OlyasoRUS,Ek Shundori Maiya,Jisan Khan Shuvo,Ek Shundori Maiya,relax,bengali
5NbIcPTewm8iu0YQpQQBVF,Tor Naam,Neeraj Shridhar,Tor Naam,relax,bengali
4WSBauxEztbxse8p9Bn67d,Tomar Ghore Bosot Kore Koyjona,Anirban Sur,Tomar Ghore Bosot Kore Koyjona,relax,bengali
6q1iCzgB2rcolVIlvLCqKq,Tomar Pichu Charbo Na,Nahid Hasan,Tomar Pichu Charbo Na,relax,bengali
0LzCPOl4Q6xMYkuoQ6rcjW,Orom Takio Na,Surojit Chatterjee,Godfrey Philips India,relax,bengali
7CMzo7TyKTftH6rmbajD4O,Ei Meghla Dine Ekla,Hemanta Mukherjee,Bengali Monsoon Hits - Hemanta Mukherjee,relax,bengali
3hobiW5AYC7GHNsjxVHwaC,2441139 - Bela Bose,Anjan Dutt,Anjan Dutt,relax,bengali
6AEMrCRGkm3MfF2tNOIKxM,Shudhu Tomakei Bhalobese,Nilanjan Ghosal,Shudhu Tomakei Bhalobese,relax,bengali
2BeAciRWFn1sH6A6d4a4Wv,Ei Srabon,Rupam Islam,Baishe Srabon,relax,bengali
39tCK3ohLfKPINZTWqdcdJ,Bhalobashar Morshum (Male version),Arijit Singh,X=PREM,relax,bengali
42xLKhsbsA4NUrhypD5XFs,Baundule Ghuri,Anupam Roy,Dawshom Awbotaar,relax,bengali
5KLlNQjxJIxXrmPRjd3cwa,Khola Janala,Subhajit Sarkar,Khola Janala,relax,bengali
5WszT8vHpvtWaNk4KOI4t2,Bhalobasa Jaak,Arijit Singh,Cockpit,relax,bengali
4AU7grlHjN1IuDsmU0fmGG,Ranjana Ami Ar Ashbona,Anjan Dutt,Ranjana Ami Ar Ashbona,relax,bengali
328Qt9mHISTiZH3MMph8eB,Amar Gorur Garite 2. 0,Hasan S. Iqbal,Amar Gorur Garite 2. 0,relax,bengali
367ziQUc9DfcL0HU6M3YQU,Amake Aamar Moto Thaakte Dao,Anupam Roy,Autograph,relax,bengali
2znooFkKzDQ3mC8sWCFuG6,Phagooner Mohonaye,Bhoomi,Lokgeeti Local,relax,bengali
1HprPoIykC2Y6lhwjahqFE,Fagun Haway Haway,Borno Chakroborty,Fagun Haway Haway,relax,bengali
2dBekKPB3pmv9lAOmtQ039,Aami Sudhu Cheyechi Tomay,Shadaab Hashmi,Ami Sudhu Cheyechi Tomay,relax,bengali
4xceDGYr4fFXD4W2BBMxkp,Bhogoban,Timir Biswas,Bojhena Se Bojhena,relax,bengali
00dupqQBP4NnJjZccLVtA2,Tumi Na Thakle,Anjan Dutt,The Bong Connection,relax,bengali
50KMAIXhJpWo64JqzX5A9z,Tui Chunli Jakhan,Arijit Singh,Samantaral,relax,bengali
